sha256,paths,count,size
44495c427710b872729442023fdf906e746d34c38bca990a4d8bcd9f6bd2830a,scripts/verify_v05h.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/verify_v05h.py;backup_before_v05m_recovery_20260702_091828/scripts/verify_v05h.py;backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_v05h.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_v05h.py;backups/code_before_v06e_20260706_115352/scripts/verify_v05h.py,6,7841
66f13fba1a283b94f95139292a8bdaeeff747fb74557653af0e63a84e27d318c,scripts/verify_v05i.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/verify_v05i.py;backup_before_v05m_recovery_20260702_091828/scripts/verify_v05i.py;backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_v05i.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_v05i.py;backups/code_before_v06e_20260706_115352/scripts/verify_v05i.py,6,5305
6e33fc6512ad205baf6415c1109de1846e3dd0b7d5b8c46dc28dce44f615f1be,scripts/verify_v05j.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/verify_v05j.py;backup_before_v05m_recovery_20260702_091828/scripts/verify_v05j.py;backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_v05j.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_v05j.py;backups/code_before_v06e_20260706_115352/scripts/verify_v05j.py,6,8832
54eacca47c3b38cd9878a6a3a95335ed3428ea97679050aaf5fe810d24f71e9a,scripts/verify_v05kl.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/verify_v05kl.py;backup_before_v05m_recovery_20260702_091828/scripts/verify_v05kl.py;backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_v05kl.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_v05kl.py;backups/code_before_v06e_20260706_115352/scripts/verify_v05kl.py,6,7298
53a5240bee5347a6dba1e1ad0961513579d6352cc33465789ae2869fd72dca7e,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/scripts/check_user_visible_english.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/check_user_visible_english.py;backup_before_v05m_recovery_20260702_091828/scripts/check_user_visible_english.py;backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_user_visible_english.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/check_user_visible_english.py;backups/code_before_v06e_20260706_115352/scripts/check_user_visible_english.py,6,4166
4f2d72353ddf00f11f3e9509cbb917fcb813037e04276c8ec61c51b11232b732,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/scripts/verify_v05m.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/scripts/verify_v05m.py;backup_before_v05m_recovery_20260702_091828/scripts/verify_v05m.py;backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_v05m.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_v05m.py;backups/code_before_v06e_20260706_115352/scripts/verify_v05m.py,6,5394
04994861868be4a7496b263491649e5096eb8b74724b4c35516952c81469bb68,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/static/style.css;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/static/style.css;backup_before_v05m_recovery_20260702_091828/app/static/style.css;backups/code_before_v06f_20260706_130354/app/static/static/style.css;backups/code_before_v06e_20260706_115352/app/static/style.css;app/static/style.css,6,25314
c5118bc98c6ba9de17b9eb39dbcc60aa78e24c7f91c45f99d0cce5e0442d67b9,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/actions.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/actions.html;backup_before_v05m_recovery_20260702_091828/app/templates/actions.html;backups/code_before_v06f_20260706_130354/app/templates/templates/actions.html;backups/code_before_v06e_20260706_115352/app/templates/actions.html;app/templates/actions.html,6,1778
731c7e82e28462e97c1fe3445aa43b4ab49cc4420dc8de8bf09b6c9f50f9e5b3,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/events.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/events.html;backup_before_v05m_recovery_20260702_091828/app/templates/events.html;backups/code_before_v06f_20260706_130354/app/templates/templates/events.html;backups/code_before_v06e_20260706_115352/app/templates/events.html;app/templates/events.html,6,1079
e9ab85136d40e24faff2de6f0adbd6ce34b920b5fa882525c73d114cc923750d,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/organizations.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/organizations.html;backup_before_v05m_recovery_20260702_091828/app/templates/organizations.html;backups/code_before_v06f_20260706_130354/app/templates/templates/organizations.html;backups/code_before_v06e_20260706_115352/app/templates/organizations.html;app/templates/organizations.html,6,1539
9b7690249aa2e595a4fc82716bfea58edfc7d7ec9a5b962d70ca5b79eafee7ad,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/people.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/people.html;backup_before_v05m_recovery_20260702_091828/app/templates/people.html;backups/code_before_v06f_20260706_130354/app/templates/templates/people.html;backups/code_before_v06e_20260706_115352/app/templates/people.html;app/templates/people.html,6,1537
31b4d9544fc9989932456bf8caa6ecc64377e5d65c607d135d18777812e847e5,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/projects.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/projects.html;backup_before_v05m_recovery_20260702_091828/app/templates/projects.html;backups/code_before_v06f_20260706_130354/app/templates/templates/projects.html;backups/code_before_v06e_20260706_115352/app/templates/projects.html;app/templates/projects.html,6,1079
cb38a84251485172843f3d0607ab7a7a13e42ad8564e6e47b0e5f4fbaea09498,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/relations.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/relations.html;backup_before_v05m_recovery_20260702_091828/app/templates/relations.html;backups/code_before_v06f_20260706_130354/app/templates/templates/relations.html;backups/code_before_v06e_20260706_115352/app/templates/relations.html;app/templates/relations.html,6,1041
b39bed335bb245b6ee20b365f30df4577b6ce71c5b3dcc8fc338d5da11e80988,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/resources.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/resources.html;backup_before_v05m_recovery_20260702_091828/app/templates/resources.html;backups/code_before_v06f_20260706_130354/app/templates/templates/resources.html;backups/code_before_v06e_20260706_115352/app/templates/resources.html;app/templates/resources.html,6,1096
41cb11d101cab33ccd1c3f7a4b599a09bcb9f4d37c26fd804dadaa75114edfd6,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/subject_center.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/subject_center.html;backup_before_v05m_recovery_20260702_091828/app/templates/subject_center.html;backups/code_before_v06f_20260706_130354/app/templates/templates/subject_center.html;backups/code_before_v06e_20260706_115352/app/templates/subject_center.html;app/templates/subject_center.html,6,3881
56da4dcd7c742fe893b8a0464779bcf5aff13dd3c809ad0f84e66a5fc375483e,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v04c1_ingestion.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v04c1_ingestion.html;backup_before_v05m_recovery_20260702_091828/app/templates/v04c1_ingestion.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v04c1_ingestion.html;backups/code_before_v06e_20260706_115352/app/templates/v04c1_ingestion.html;app/templates/v04c1_ingestion.html,6,2027
3ecc5369f4d76ece163ebad967fa7ffaececbc0fcd4a24ad7790aff404ed34f2,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v04f_club_apply.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v04f_club_apply.html;backup_before_v05m_recovery_20260702_091828/app/templates/v04f_club_apply.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v04f_club_apply.html;backups/code_before_v06e_20260706_115352/app/templates/v04f_club_apply.html;app/templates/v04f_club_apply.html,6,2017
06c0adf80b1cc9cf91d8695e76f7953f8f4125762805e316a7377cabf4e769ca,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v04f_leads.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v04f_leads.html;backup_before_v05m_recovery_20260702_091828/app/templates/v04f_leads.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v04f_leads.html;backups/code_before_v06e_20260706_115352/app/templates/v04f_leads.html;app/templates/v04f_leads.html,6,2342
d1b8564310b39c30c483468132d0dad60c2a070b5371c44d3a640a6e788a731b,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v04h_recommendations.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v04h_recommendations.html;backup_before_v05m_recovery_20260702_091828/app/templates/v04h_recommendations.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v04h_recommendations.html;backups/code_before_v06e_20260706_115352/app/templates/v04h_recommendations.html;app/templates/v04h_recommendations.html,6,3140
042a58218286a8b734ec240e2ba74d1c421977c6521b1ebf0b8802795360b48a,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05a_security.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v05a_security.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05a_security.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v05a_security.html;backups/code_before_v06e_20260706_115352/app/templates/v05a_security.html;app/templates/v05a_security.html,6,10278
c47d148cbf13701cfeb412ddb761d51d4ca4e4b5e74f183bdeab62b9ca3315a3,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05c_club_events.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v05c_club_events.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05c_club_events.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v05c_club_events.html;backups/code_before_v06e_20260706_115352/app/templates/v05c_club_events.html;app/templates/v05c_club_events.html,6,7745
d05eb0c31080234af94eb98ba46307dae049fe7e38bc94b42414cb9c1297eda7,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05e_dashboard.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v05e_dashboard.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05e_dashboard.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v05e_dashboard.html;backups/code_before_v06e_20260706_115352/app/templates/v05e_dashboard.html;app/templates/v05e_dashboard.html,6,4882
566c47b573456e9b03f8ea415e9e40105ec372c30ef58b64231b13ed227b8edb,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05h_reports.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v05h_reports.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05h_reports.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v05h_reports.html;backups/code_before_v06e_20260706_115352/app/templates/v05h_reports.html;app/templates/v05h_reports.html,6,5553
7773f56caad548e27617391d684b9d3675410449db4fb836884b6376a53310f6,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05i_pipeline.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v05i_pipeline.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05i_pipeline.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v05i_pipeline.html;backups/code_before_v06e_20260706_115352/app/templates/v05i_pipeline.html;app/templates/v05i_pipeline.html,6,8930
c2dbad128783be3e0a824a918105b7c6741001626b4fe3d20ed69d16af20510d,patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/app/templates/v05j_research.html;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/templates/v05j_research.html;backup_before_v05m_recovery_20260702_091828/app/templates/v05j_research.html;backups/code_before_v06f_20260706_130354/app/templates/templates/v05j_research.html;backups/code_before_v06e_20260706_115352/app/templates/v05j_research.html;app/templates/v05j_research.html,6,9238
756fbeec83061ee5fcc6143f2977a7fdf2e14362be6f7d62eb62a88ee6f81a90,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/processing/confidence_service.py;patches/v05G_semantic_processing_patch_20260701_113851/app/services/processing/confidence_service.py;backup_before_v05m_recovery_20260702_091828/app/services/processing/confidence_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/processing/confidence_service.py;backups/code_before_v06e_20260706_115352/app/services/processing/confidence_service.py;app/services/processing/confidence_service.py,6,1305
731ed9028bbee77e35ce4ec5cb68321400f0271697eebe357449ad37e770127d,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/processing/content_block_service.py;patches/v05G_semantic_processing_patch_20260701_113851/app/services/processing/content_block_service.py;backup_before_v05m_recovery_20260702_091828/app/services/processing/content_block_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/processing/content_block_service.py;backups/code_before_v06e_20260706_115352/app/services/processing/content_block_service.py;app/services/processing/content_block_service.py,6,3971
1ff306bf0568b2fb62cc955261b37862c97a50550c7b46d7b63be6a6dbe6cf8f,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/processing/document_classifier.py;patches/v05G_semantic_processing_patch_20260701_113851/app/services/processing/document_classifier.py;backup_before_v05m_recovery_20260702_091828/app/services/processing/document_classifier.py;backups/code_before_v06i_intelligence_20260706_151858/services/processing/document_classifier.py;backups/code_before_v06e_20260706_115352/app/services/processing/document_classifier.py;app/services/processing/document_classifier.py,6,1995
0038d34a5d46d6bdc692ee20350b01840f15501abc17b6549fc0f6e293b7b009,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/processing/subject_matching_service.py;patches/v05G_semantic_processing_patch_20260701_113851/app/services/processing/subject_matching_service.py;backup_before_v05m_recovery_20260702_091828/app/services/processing/subject_matching_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/processing/subject_matching_service.py;backups/code_before_v06e_20260706_115352/app/services/processing/subject_matching_service.py;app/services/processing/subject_matching_service.py,6,2289
fdef1719a786a0af2eb690f3662b568d5aa7f5744ae833bbc53a8e73c6593b52,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/processing/__init__.py;patches/v05G_semantic_processing_patch_20260701_113851/app/services/processing/__init__.py;backup_before_v05m_recovery_20260702_091828/app/services/processing/__init__.py;backups/code_before_v06i_intelligence_20260706_151858/services/processing/__init__.py;backups/code_before_v06e_20260706_115352/app/services/processing/__init__.py;app/services/processing/__init__.py,6,479
